video_id,is_scripted,weather,time,PM_code
F000066_001_1784_C_D_F_1,1,F,D,14
F000066_001_1800_C_D_F_1,1,F,D,14
F000066_001_1802_C_D_F_1,1,F,D,14
F000066_001_1880_C_D_F_1,1,F,D,14
F000066_001_1894_C_D_F_1,1,F,D,14
F000066_001_1900_C_D_F_1,1,F,D,14
F000066_001_1916_C_D_F_1,1,F,D,14
F000066_001_1940_C_D_F_1,1,F,D,14
F000066_001_1946_C_D_F_1,1,F,D,14
F000066_001_1952_C_D_F_1,1,F,D,14
F000066_001_1982_C_D_F_1,1,F,D,14
F000066_001_2002_C_D_F_1,1,F,D,14
F000066_001_2010_C_D_F_1,1,F,D,14
F000066_001_2030_C_D_F_1,1,F,D,14
F000066_001_2034_C_D_F_1,1,F,D,14
F000066_001_2078_C_D_F_1,1,F,D,14
F000066_001_2084_C_D_F_1,1,F,D,14
F000066_001_2100_C_D_F_1,1,F,D,14
F000066_001_2104_C_D_F_1,1,F,D,14
F000066_001_2108_C_D_F_1,1,F,D,14
F000066_001_2136_C_D_F_1,1,F,D,14
F000066_001_2140_C_D_F_1,1,F,D,14
F000066_001_2150_C_D_F_1,1,F,D,14
F000066_001_2162_C_D_F_1,1,F,D,14
F000066_001_2168_C_D_F_1,1,F,D,14
F000066_001_2170_C_D_F_1,1,F,D,14
F000066_001_2172_C_D_F_1,1,F,D,14
F000066_001_2184_C_D_F_1,1,F,D,14
F000066_001_2202_C_D_F_1,1,F,D,14
F000066_001_2204_C_D_F_1,1,F,D,14
F000066_001_2218_C_D_F_1,1,F,D,14
F000066_001_2220_C_D_F_1,1,F,D,14
F000066_001_2244_C_D_F_1,1,F,D,14
F000066_001_2254_C_D_F_1,1,F,D,14
F000066_001_2294_C_D_F_1,1,F,D,14
F000066_001_2316_C_D_F_1,1,F,D,14
F000066_001_2358_C_D_F_1,1,F,D,14
F000066_001_2362_C_D_F_1,1,F,D,14
F000066_001_2368_C_D_F_1,1,F,D,14
F000067_000_0039_C_D_F_1,1,F,D,14
F000067_000_0042_C_D_F_1,1,F,D,14
F000067_000_0045_C_D_F_1,1,F,D,14
F000067_000_0048_C_D_F_1,1,F,D,14
F000067_000_0054_C_D_F_1,1,F,D,14
F000067_000_0120_C_D_F_1,1,F,D,14
F000067_000_0138_C_D_F_1,1,F,D,14
F000067_000_0159_C_D_F_1,1,F,D,14
F000067_000_0174_C_D_F_1,1,F,D,14
F000067_000_0180_C_D_F_1,1,F,D,14
F000067_000_0246_C_D_F_1,1,F,D,14
F000067_000_0303_C_D_F_1,1,F,D,14
F000067_000_0309_C_D_F_1,1,F,D,14
F000067_000_0342_C_D_F_1,1,F,D,14
F000067_000_0348_C_D_F_1,1,F,D,14
F000067_000_0372_C_D_F_1,1,F,D,14
F000067_000_0375_C_D_F_1,1,F,D,14
F000067_000_0456_C_D_F_1,1,F,D,14
F000067_000_0471_C_D_F_1,1,F,D,14
F000067_000_0495_C_D_F_1,1,F,D,14
F000067_000_0504_C_D_F_1,1,F,D,14
F000067_000_0522_C_D_F_1,1,F,D,14
F000067_000_0564_C_D_F_1,1,F,D,14
F000067_000_0576_C_D_F_1,1,F,D,14
F000067_000_0630_C_D_F_1,1,F,D,14
F000067_000_0651_C_D_F_1,1,F,D,14
F000067_000_0684_C_D_F_1,1,F,D,14
F000067_000_0696_C_D_F_1,1,F,D,14
F000067_000_0714_C_D_F_1,1,F,D,14
F000067_000_0726_C_D_F_1,1,F,D,14
F000067_000_0729_C_D_F_1,1,F,D,14
F000067_000_0738_C_D_F_1,1,F,D,14
F000067_000_0750_C_D_F_1,1,F,D,14
F000067_000_0753_C_D_F_1,1,F,D,14
F000067_000_0780_C_D_F_1,1,F,D,14
F000067_000_0804_C_D_F_1,1,F,D,14
F000067_000_0816_C_D_F_1,1,F,D,14
F000067_000_0873_C_D_F_1,1,F,D,14
F000067_000_0891_C_D_F_1,1,F,D,14
F000067_000_0936_C_D_F_1,1,F,D,14
F000067_000_0945_C_D_F_1,1,F,D,14
F000067_000_0969_C_D_F_1,1,F,D,14
F000067_000_0981_C_D_F_1,1,F,D,14
F000067_000_1002_C_D_F_1,1,F,D,14
F000067_000_1083_C_D_F_1,1,F,D,14
F000067_000_1110_C_D_F_1,1,F,D,14
F000067_000_1131_C_D_F_1,1,F,D,14
F000067_000_1158_C_D_F_1,1,F,D,14
F000067_000_1197_C_D_F_1,1,F,D,14
F000067_000_1203_C_D_F_1,1,F,D,14
F000067_000_1233_C_D_F_1,1,F,D,14
F000067_000_1239_C_D_F_1,1,F,D,14
F000067_000_1245_C_D_F_1,1,F,D,14
F000067_000_1272_C_D_F_1,1,F,D,14
F000067_000_1296_C_D_F_1,1,F,D,14
F000067_000_1320_C_D_F_1,1,F,D,14
F000067_000_1332_C_D_F_1,1,F,D,14
F000067_000_1380_C_D_F_1,1,F,D,14
F000067_000_1383_C_D_F_1,1,F,D,14
F000067_000_1398_C_D_F_1,1,F,D,14
F000067_000_1449_C_D_F_1,1,F,D,14
F000067_000_1455_C_D_F_1,1,F,D,14
F000067_000_1503_C_D_F_1,1,F,D,14
F000067_000_1515_C_D_F_1,1,F,D,14
F000067_000_1566_C_D_F_1,1,F,D,14
F000067_000_1611_C_D_F_1,1,F,D,14
F000067_000_1641_C_D_F_1,1,F,D,14
F000067_000_1644_C_D_F_1,1,F,D,14
F000067_000_1665_C_D_F_1,1,F,D,14
F000067_000_1698_C_D_F_1,1,F,D,14
F000067_000_1731_C_D_F_1,1,F,D,14
F000067_000_1773_C_D_F_1,1,F,D,14
F000067_000_1830_C_D_F_1,1,F,D,14
F000067_000_1848_C_D_F_1,1,F,D,14
F000067_000_1860_C_D_F_1,1,F,D,14
F000067_000_1863_C_D_F_1,1,F,D,14
F000067_000_1866_C_D_F_1,1,F,D,14
F000067_000_1881_C_D_F_1,1,F,D,14
F000067_000_1920_C_D_F_1,1,F,D,14
F000067_000_1971_C_D_F_1,1,F,D,14
F000067_000_1986_C_D_F_1,1,F,D,14
F000067_000_1998_C_D_F_1,1,F,D,14
F000067_000_2043_C_D_F_1,1,F,D,14
F000067_000_2046_C_D_F_1,1,F,D,14
F000067_000_2052_C_D_F_1,1,F,D,14
F000067_000_2118_C_D_F_1,1,F,D,14
F000067_000_2124_C_D_F_1,1,F,D,14
F000067_000_2145_C_D_F_1,1,F,D,14
F000067_000_2211_C_D_F_1,1,F,D,14
F000067_000_2268_C_D_F_1,1,F,D,14
F000067_000_2280_C_D_F_1,1,F,D,14
F000067_000_2334_C_D_F_1,1,F,D,14
F000067_000_2379_C_D_F_1,1,F,D,14
F000067_000_2382_C_D_F_1,1,F,D,14
F000067_000_2388_C_D_F_1,1,F,D,14
F000067_000_2391_C_D_F_1,1,F,D,14
F000067_000_2400_C_D_F_1,1,F,D,14
F000067_000_2409_C_D_F_1,1,F,D,14
F000067_000_2424_C_D_F_1,1,F,D,14
F000067_000_2463_C_D_F_1,1,F,D,14
F000067_000_2496_C_D_F_1,1,F,D,14
F000067_000_2517_C_D_F_1,1,F,D,14
F000067_000_2550_C_D_F_1,1,F,D,14
F000067_000_2553_C_D_F_1,1,F,D,14
F000067_000_2559_C_D_F_1,1,F,D,14
F000067_000_2811_C_D_F_1,1,F,D,14
F000067_000_2814_C_D_F_1,1,F,D,14
F000067_000_2895_C_D_F_1,1,F,D,14
F000067_000_2898_C_D_F_1,1,F,D,14
F000067_000_3012_C_D_F_1,1,F,D,14
F000067_000_3033_C_D_F_1,1,F,D,14
F000067_000_3063_C_D_F_1,1,F,D,14
F000067_000_3084_C_D_F_1,1,F,D,14
F000067_000_3096_C_D_F_1,1,F,D,14
F000067_000_3117_C_D_F_1,1,F,D,14
F000067_000_3237_C_D_F_1,1,F,D,14
F000067_000_3240_C_D_F_1,1,F,D,14
F000067_000_3252_C_D_F_1,1,F,D,14
F000067_000_3291_C_D_F_1,1,F,D,14
F000067_000_3624_C_D_F_1,1,F,D,14
F000067_000_3645_C_D_F_1,1,F,D,14
F000067_000_3654_C_D_F_1,1,F,D,14
F000067_000_3714_C_D_F_1,1,F,D,14
F000067_000_3828_C_D_F_1,1,F,D,14
F000067_000_3852_C_D_F_1,1,F,D,14
F000067_000_3858_C_D_F_1,1,F,D,14
F000067_000_3867_C_D_F_1,1,F,D,14
F000067_000_3912_C_D_F_1,1,F,D,14
F000067_000_3936_C_D_F_1,1,F,D,14
F000067_000_3948_C_D_F_1,1,F,D,14
F000067_000_3966_C_D_F_1,1,F,D,14
F000067_000_3993_C_D_F_1,1,F,D,14
F000067_000_3999_C_D_F_1,1,F,D,14
F000067_000_4074_C_D_F_1,1,F,D,14
F000067_000_4401_C_D_F_1,1,F,D,14
F000067_000_4416_C_D_F_1,1,F,D,14
F000067_000_4425_C_D_F_1,1,F,D,14
F000067_000_4476_C_D_F_1,1,F,D,14
F000067_000_4482_C_D_F_1,1,F,D,14
F000067_000_4512_C_D_F_1,1,F,D,14
F000067_000_4542_C_D_F_1,1,F,D,14
F000067_000_4593_C_D_F_1,1,F,D,14
F000067_000_4623_C_D_F_1,1,F,D,14
F000067_000_4632_C_D_F_1,1,F,D,14
F000067_000_4659_C_D_F_1,1,F,D,14
F000067_000_4674_C_D_F_1,1,F,D,14
F000067_000_4731_C_D_F_1,1,F,D,14
F000067_000_4749_C_D_F_1,1,F,D,14
F000067_000_4758_C_D_F_1,1,F,D,14
F000067_000_4776_C_D_F_1,1,F,D,14
F000067_000_4821_C_D_F_1,1,F,D,14
F000067_000_4860_C_D_F_1,1,F,D,14
F000067_000_4872_C_D_F_1,1,F,D,14
F000067_000_4926_C_D_F_1,1,F,D,14
F000067_000_4953_C_D_F_1,1,F,D,14
F000067_000_4983_C_D_F_1,1,F,D,14
F000067_000_4995_C_D_F_1,1,F,D,14
F000067_000_5007_C_D_F_1,1,F,D,14
F000067_000_5010_C_D_F_1,1,F,D,14
F000067_000_5019_C_D_F_1,1,F,D,14
F000067_000_5031_C_D_F_1,1,F,D,14
F000067_000_5046_C_D_F_1,1,F,D,14
F000067_000_5070_C_D_F_1,1,F,D,14
F000067_000_5121_C_D_F_1,1,F,D,14
F000067_000_5172_C_D_F_1,1,F,D,14
F000067_000_5211_C_D_F_1,1,F,D,14
F000067_000_5217_C_D_F_1,1,F,D,14
F000067_000_5223_C_D_F_1,1,F,D,14
F000067_000_5256_C_D_F_1,1,F,D,14
F000067_000_5304_C_D_F_1,1,F,D,14
F000067_000_5319_C_D_F_1,1,F,D,14
F000067_000_5364_C_D_F_1,1,F,D,14
F000067_000_5370_C_D_F_1,1,F,D,14
F000067_000_5379_C_D_F_1,1,F,D,14
F000067_000_5697_C_D_F_1,1,F,D,14
F000067_000_5703_C_D_F_1,1,F,D,14
F000067_000_5733_C_D_F_1,1,F,D,14
F000067_000_5850_C_D_F_1,1,F,D,14
F000067_000_5853_C_D_F_1,1,F,D,14
F000067_000_5874_C_D_F_1,1,F,D,14
F000067_000_5889_C_D_F_1,1,F,D,14
F000067_000_5904_C_D_F_1,1,F,D,14
F000067_000_5931_C_D_F_1,1,F,D,14
F000067_000_5985_C_D_F_1,1,F,D,14
F000067_000_5997_C_D_F_1,1,F,D,14
F000067_000_6009_C_D_F_1,1,F,D,14
F000067_000_6042_C_D_F_1,1,F,D,14
F000067_000_6048_C_D_F_1,1,F,D,14
F000067_000_6096_C_D_F_1,1,F,D,14
F000067_000_6216_C_D_F_1,1,F,D,14
F000067_000_6246_C_D_F_1,1,F,D,14
F000067_000_6270_C_D_F_1,1,F,D,14
F000067_000_6282_C_D_F_1,1,F,D,14
F000067_000_6318_C_D_F_1,1,F,D,14
F000067_000_6336_C_D_F_1,1,F,D,14
F000067_000_6396_C_D_F_1,1,F,D,14
F000067_000_6402_C_D_F_1,1,F,D,14
F000067_000_6411_C_D_F_1,1,F,D,14
F000067_000_6462_C_D_F_1,1,F,D,14
F000067_000_6486_C_D_F_1,1,F,D,14
F000067_000_6567_C_D_F_1,1,F,D,14
F000067_000_6597_C_D_F_1,1,F,D,14
F000067_000_6612_C_D_F_1,1,F,D,14
F000067_000_6630_C_D_F_1,1,F,D,14
F000067_000_6657_C_D_F_1,1,F,D,14
F000067_000_6678_C_D_F_1,1,F,D,14
F000067_000_6711_C_D_F_1,1,F,D,14
F000067_000_6714_C_D_F_1,1,F,D,14
F000067_000_6726_C_D_F_1,1,F,D,14
F000067_000_6735_C_D_F_1,1,F,D,14
F000067_000_6741_C_D_F_1,1,F,D,14
F000067_000_6756_C_D_F_1,1,F,D,14
F000067_000_6765_C_D_F_1,1,F,D,14
F000067_000_6786_C_D_F_1,1,F,D,14
F000067_000_6945_C_D_F_1,1,F,D,14
F000067_000_6954_C_D_F_1,1,F,D,14
F000067_000_6957_C_D_F_1,1,F,D,14
F000067_000_6972_C_D_F_1,1,F,D,14
F000067_000_6984_C_D_F_1,1,F,D,14
F000067_000_6993_C_D_F_1,1,F,D,14
F000067_000_7059_C_D_F_1,1,F,D,14
F000067_000_7149_C_D_F_1,1,F,D,14
F000067_000_7152_C_D_F_1,1,F,D,14
F000067_000_7179_C_D_F_1,1,F,D,14
F000067_000_7275_C_D_F_1,1,F,D,14
F000067_000_7332_C_D_F_1,1,F,D,14
F000067_000_7440_C_D_F_1,1,F,D,14
F000067_000_7539_C_D_F_1,1,F,D,14
F000067_000_7560_C_D_F_1,1,F,D,14
F000067_000_7575_C_D_F_1,1,F,D,14
F000067_000_7725_C_D_F_1,1,F,D,14
F000067_000_7734_C_D_F_1,1,F,D,14
F000067_000_7776_C_D_F_1,1,F,D,14
F000067_000_7785_C_D_F_1,1,F,D,14
F000067_000_7800_C_D_F_1,1,F,D,14
F000067_000_7872_C_D_F_1,1,F,D,14
F000067_000_7875_C_D_F_1,1,F,D,14
F000067_000_7947_C_D_F_1,1,F,D,14
F000067_000_7956_C_D_F_1,1,F,D,14
F000067_000_7965_C_D_F_1,1,F,D,14
F000067_000_8004_C_D_F_1,1,F,D,14
F000067_000_8007_C_D_F_1,1,F,D,14
F000067_000_8025_C_D_F_1,1,F,D,14
F000067_000_8031_C_D_F_1,1,F,D,14
F000067_000_8154_C_D_F_1,1,F,D,14
F000067_000_8229_C_D_F_1,1,F,D,14
F000067_000_8247_C_D_F_1,1,F,D,14
F000067_000_8253_C_D_F_1,1,F,D,14
F000067_000_8256_C_D_F_1,1,F,D,14
F000067_000_8325_C_D_F_1,1,F,D,14
F000067_000_8337_C_D_F_1,1,F,D,14
F000067_000_8343_C_D_F_1,1,F,D,14
F000067_000_8346_C_D_F_1,1,F,D,14
F000067_000_8349_C_D_F_1,1,F,D,14
F000067_000_8370_C_D_F_1,1,F,D,14
F000067_000_8406_C_D_F_1,1,F,D,14
F000067_000_8427_C_D_F_1,1,F,D,14
F000067_000_8430_C_D_F_1,1,F,D,14
F000067_000_8454_C_D_F_1,1,F,D,14
F000067_000_8484_C_D_F_1,1,F,D,14
F000067_000_8502_C_D_F_1,1,F,D,14
F000067_000_8511_C_D_F_1,1,F,D,14
F000067_000_8520_C_D_F_1,1,F,D,14
F000067_000_8679_C_D_F_1,1,F,D,14
F000067_000_8796_C_D_F_1,1,F,D,14
F000067_000_8814_C_D_F_1,1,F,D,14
F000067_000_8874_C_D_F_1,1,F,D,14
F000067_000_8967_C_D_F_1,1,F,D,14
F000067_000_9003_C_D_F_1,1,F,D,14
F000067_000_9012_C_D_F_1,1,F,D,14
F000067_000_9024_C_D_F_1,1,F,D,14
F000067_000_9051_C_D_F_1,1,F,D,14
F000067_000_9093_C_D_F_1,1,F,D,14
F000067_000_9165_C_D_F_1,1,F,D,14
F000067_000_9195_C_D_F_1,1,F,D,14
F000067_000_9204_C_D_F_1,1,F,D,14
F000067_000_9225_C_D_F_1,1,F,D,14
F000067_000_9237_C_D_F_1,1,F,D,14
F000067_000_9258_C_D_F_1,1,F,D,14
F000067_000_9267_C_D_F_1,1,F,D,14
F000067_000_9297_C_D_F_1,1,F,D,14
F000067_000_9303_C_D_F_1,1,F,D,14
F000067_000_9312_C_D_F_1,1,F,D,14
F000067_000_9339_C_D_F_1,1,F,D,14
F000067_000_9345_C_D_F_1,1,F,D,14
F000067_000_9360_C_D_F_1,1,F,D,14
F000067_000_9390_C_D_F_1,1,F,D,14
F000067_000_9396_C_D_F_1,1,F,D,14
F000067_000_9402_C_D_F_1,1,F,D,14
F000067_000_9405_C_D_F_1,1,F,D,14
F000067_000_9411_C_D_F_1,1,F,D,14
F000067_000_9468_C_D_F_1,1,F,D,14
F000067_000_9480_C_D_F_1,1,F,D,14
F000067_000_9501_C_D_F_1,1,F,D,14
F000068_000_0015_C_D_F_1,1,F,D,14
F000068_000_0036_C_D_F_1,1,F,D,14
F000068_000_0039_C_D_F_1,1,F,D,14
F000068_000_0078_C_D_F_1,1,F,D,14
F000068_000_0081_C_D_F_1,1,F,D,14
F000068_000_0294_C_D_F_1,1,F,D,14
F000068_000_0297_C_D_F_1,1,F,D,14
F000068_000_0447_C_D_F_1,1,F,D,14
F000068_000_0456_C_D_F_1,1,F,D,14
F000068_000_0513_C_D_F_1,1,F,D,14
F000068_000_0519_C_D_F_1,1,F,D,14
F000068_000_0555_C_D_F_1,1,F,D,14
F000068_000_0573_C_D_F_1,1,F,D,14
F000068_000_0600_C_D_F_1,1,F,D,14
F000068_000_0621_C_D_F_1,1,F,D,14
F000068_000_0702_C_D_F_1,1,F,D,14
F000068_000_0720_C_D_F_1,1,F,D,14
F000068_000_0741_C_D_F_1,1,F,D,14
F000068_000_0744_C_D_F_1,1,F,D,14
F000068_000_0930_C_D_F_1,1,F,D,14
F000068_000_0969_C_D_F_1,1,F,D,14
F000068_000_0975_C_D_F_1,1,F,D,14
F000068_000_0981_C_D_F_1,1,F,D,14
F000068_000_1005_C_D_F_1,1,F,D,14
F000068_000_1011_C_D_F_1,1,F,D,14
F000068_000_1023_C_D_F_1,1,F,D,14
F000068_000_1026_C_D_F_1,1,F,D,14
F000068_000_1032_C_D_F_1,1,F,D,14
F000068_000_1080_C_D_F_1,1,F,D,14
F000068_000_1098_C_D_F_1,1,F,D,14
F000068_000_1131_C_D_F_1,1,F,D,14
F000068_000_1167_C_D_F_1,1,F,D,14
F000068_000_1182_C_D_F_1,1,F,D,14
F000068_000_1191_C_D_F_1,1,F,D,14
F000068_000_1194_C_D_F_1,1,F,D,14
F000068_000_1257_C_D_F_1,1,F,D,14
F000068_000_1263_C_D_F_1,1,F,D,14
F000068_000_1308_C_D_F_1,1,F,D,14
F000068_000_1311_C_D_F_1,1,F,D,14
F000068_000_1329_C_D_F_1,1,F,D,14
F000068_000_1488_C_D_F_1,1,F,D,14
F000068_000_1497_C_D_F_1,1,F,D,14
F000068_000_1506_C_D_F_1,1,F,D,14
F000068_000_1575_C_D_F_1,1,F,D,14
F000068_000_1599_C_D_F_1,1,F,D,14
F000068_000_1629_C_D_F_1,1,F,D,14
F000068_000_1632_C_D_F_1,1,F,D,14
F000068_000_1653_C_D_F_1,1,F,D,14
F000068_000_1659_C_D_F_1,1,F,D,14
F000068_000_1677_C_D_F_1,1,F,D,14
F000068_000_1692_C_D_F_1,1,F,D,14
F000068_000_1746_C_D_F_1,1,F,D,14
F000068_000_1782_C_D_F_1,1,F,D,14
F000068_000_1842_C_D_F_1,1,F,D,14
F000068_000_1887_C_D_F_1,1,F,D,14
F000068_000_2187_C_D_F_1,1,F,D,14
F000068_000_2199_C_D_F_1,1,F,D,14
F000068_000_2217_C_D_F_1,1,F,D,14
F000068_000_2277_C_D_F_1,1,F,D,14
F000068_000_2313_C_D_F_1,1,F,D,14
F000068_000_2322_C_D_F_1,1,F,D,14
F000068_000_2328_C_D_F_1,1,F,D,14
F000068_000_2337_C_D_F_1,1,F,D,14
F000068_000_2445_C_D_F_1,1,F,D,14
F000068_000_2466_C_D_F_1,1,F,D,14
F000068_000_2478_C_D_F_1,1,F,D,14
F000068_000_2502_C_D_F_1,1,F,D,14
F000068_000_2706_C_D_F_1,1,F,D,14
F000068_000_2763_C_D_F_1,1,F,D,14
F000068_000_2787_C_D_F_1,1,F,D,14
F000068_000_2898_C_D_F_1,1,F,D,14
F000068_000_2949_C_D_F_1,1,F,D,14
F000068_000_2952_C_D_F_1,1,F,D,14
F000068_000_3033_C_D_F_1,1,F,D,14
F000068_000_3309_C_D_F_1,1,F,D,14
F000068_000_3411_C_D_F_1,1,F,D,14
F000068_000_3414_C_D_F_1,1,F,D,14
F000068_000_3438_C_D_F_1,1,F,D,14
F000068_000_3441_C_D_F_1,1,F,D,14
F000068_000_3594_C_D_F_1,1,F,D,14
F000068_000_3603_C_D_F_1,1,F,D,14
F000068_000_3615_C_D_F_1,1,F,D,14
F000068_000_3702_C_D_F_1,1,F,D,14
F000068_000_3729_C_D_F_1,1,F,D,14
F000068_000_3741_C_D_F_1,1,F,D,14
F000068_000_3780_C_D_F_1,1,F,D,14
F000068_000_3786_C_D_F_1,1,F,D,14
F000068_000_3801_C_D_F_1,1,F,D,14
F000068_000_3825_C_D_F_1,1,F,D,14
F000068_000_3894_C_D_F_1,1,F,D,14
F000068_000_4518_C_D_F_1,1,F,D,14
F000068_000_4572_C_D_F_1,1,F,D,14
F000068_000_4605_C_D_F_1,1,F,D,14
F000068_000_4635_C_D_F_1,1,F,D,14
F000068_000_4713_C_D_F_1,1,F,D,14
F000068_000_4752_C_D_F_1,1,F,D,14
F000068_000_4755_C_D_F_1,1,F,D,14
F000068_000_4779_C_D_F_1,1,F,D,14
F000068_000_4830_C_D_F_1,1,F,D,14
F000068_000_4866_C_D_F_1,1,F,D,14
F000068_000_4884_C_D_F_1,1,F,D,14
F000068_000_4893_C_D_F_1,1,F,D,14
F000068_000_4989_C_D_F_1,1,F,D,14
F000068_000_5076_C_D_F_1,1,F,D,14
F000068_000_5079_C_D_F_1,1,F,D,14
F000068_000_5097_C_D_F_1,1,F,D,14
F000068_000_5112_C_D_F_1,1,F,D,14
F000068_000_5145_C_D_F_1,1,F,D,14
F000068_000_5163_C_D_F_1,1,F,D,14
F000068_000_5232_C_D_F_1,1,F,D,14
F000068_000_5238_C_D_F_1,1,F,D,14
F000068_000_5268_C_D_F_1,1,F,D,14
F000068_000_5286_C_D_F_1,1,F,D,14
F000068_000_5340_C_D_F_1,1,F,D,14
F000068_000_5358_C_D_F_1,1,F,D,14
F000068_000_5373_C_D_F_1,1,F,D,14
F000068_000_5424_C_D_F_1,1,F,D,14
F000068_000_5727_C_D_F_1,1,F,D,14
F000068_000_5751_C_D_F_1,1,F,D,14
F000068_000_5796_C_D_F_1,1,F,D,14
F000068_000_5808_C_D_F_1,1,F,D,14
F000068_000_5814_C_D_F_1,1,F,D,14
F000068_000_5823_C_D_F_1,1,F,D,14
F000068_000_5850_C_D_F_1,1,F,D,14
F000068_000_5913_C_D_F_1,1,F,D,14
F000068_000_5991_C_D_F_1,1,F,D,14
F000068_000_6168_C_D_F_1,1,F,D,14
F000068_000_6240_C_D_F_1,1,F,D,14
F000068_000_6261_C_D_F_1,1,F,D,14
F000068_000_6408_C_D_F_1,1,F,D,14
F000068_000_6417_C_D_F_1,1,F,D,14
F000068_000_6804_C_D_F_1,1,F,D,14
F000068_000_6834_C_D_F_1,1,F,D,14
F000068_000_6870_C_D_F_1,1,F,D,14
F000068_000_6900_C_D_F_1,1,F,D,14
F000068_000_6912_C_D_F_1,1,F,D,14
F000068_000_6945_C_D_F_1,1,F,D,14
F000068_000_6948_C_D_F_1,1,F,D,14
F000068_000_6951_C_D_F_1,1,F,D,14
F000068_000_6963_C_D_F_1,1,F,D,14
F000068_000_6993_C_D_F_1,1,F,D,14
F000068_000_7002_C_D_F_1,1,F,D,14
F000068_000_7014_C_D_F_1,1,F,D,14
F000068_000_7026_C_D_F_1,1,F,D,14
F000068_000_7053_C_D_F_1,1,F,D,14
F000068_000_7059_C_D_F_1,1,F,D,14
F000068_000_7341_C_D_F_1,1,F,D,14
F000068_000_7356_C_D_F_1,1,F,D,14
F000068_000_7419_C_D_F_1,1,F,D,14
F000068_000_7428_C_D_F_1,1,F,D,14
F000068_000_7455_C_D_F_1,1,F,D,14
F000068_000_7467_C_D_F_1,1,F,D,14
F000068_000_7479_C_D_F_1,1,F,D,14
F000068_000_7494_C_D_F_1,1,F,D,14
F000068_000_7548_C_D_F_1,1,F,D,14
F000068_000_7572_C_D_F_1,1,F,D,14
F000068_000_7593_C_D_F_1,1,F,D,14
F000068_000_8262_C_D_F_1,1,F,D,14
F000068_000_8265_C_D_F_1,1,F,D,14
F000068_000_8298_C_D_F_1,1,F,D,14
F000068_000_8319_C_D_F_1,1,F,D,14
F000068_000_8352_C_D_F_1,1,F,D,14
F000068_000_8391_C_D_F_1,1,F,D,14
F000068_000_8400_C_D_F_1,1,F,D,14
F000068_000_8412_C_D_F_1,1,F,D,14
F000068_000_8439_C_D_F_1,1,F,D,14
F000068_000_8469_C_D_F_1,1,F,D,14
F000068_000_8667_C_D_F_1,1,F,D,14
F000068_000_8691_C_D_F_1,1,F,D,14
F000068_000_8694_C_D_F_1,1,F,D,14
F000068_000_8718_C_D_F_1,1,F,D,14
F000068_000_8766_C_D_F_1,1,F,D,14
F000068_000_8793_C_D_F_1,1,F,D,14
F000068_000_8799_C_D_F_1,1,F,D,14
F000068_000_8841_C_D_F_1,1,F,D,14
F000068_000_8859_C_D_F_1,1,F,D,14
F000068_000_8901_C_D_F_1,1,F,D,14
F000068_000_8907_C_D_F_1,1,F,D,14
F000068_000_8958_C_D_F_1,1,F,D,14
F000068_000_9399_C_D_F_1,1,F,D,14
F000068_000_9402_C_D_F_1,1,F,D,14
F000068_000_9429_C_D_F_1,1,F,D,14
F000068_000_9438_C_D_F_1,1,F,D,14
F000068_000_9456_C_D_F_1,1,F,D,14
F000068_000_9471_C_D_F_1,1,F,D,14
F000068_000_9486_C_D_F_1,1,F,D,14
F000068_000_9495_C_D_F_1,1,F,D,14
F000068_000_9498_C_D_F_1,1,F,D,14
F000068_000_9507_C_D_F_1,1,F,D,14
F000068_000_9534_C_D_F_1,1,F,D,14
F000068_001_0176_C_D_F_1,1,F,D,14
F000068_001_0182_C_D_F_1,1,F,D,14
F000068_001_0185_C_D_F_1,1,F,D,14
F000068_001_0212_C_D_F_1,1,F,D,14
F000068_001_0227_C_D_F_1,1,F,D,14
F000068_001_0233_C_D_F_1,1,F,D,14
F000068_001_0266_C_D_F_1,1,F,D,14
F000073_000_0016_C_D_F_1,1,F,D,18
F000073_000_0036_C_D_F_1,1,F,D,18
F000073_000_0042_C_D_F_1,1,F,D,18
F000073_000_0064_C_D_F_1,1,F,D,18
F000073_000_0070_C_D_F_1,1,F,D,18
F000074_000_0162_C_D_F_1,1,F,D,14
F000074_000_0174_C_D_F_1,1,F,D,14
F000074_000_0176_C_D_F_1,1,F,D,14
F000074_000_0186_C_D_F_1,1,F,D,14
F000074_000_0200_C_D_F_1,1,F,D,14
F000074_000_0204_C_D_F_1,1,F,D,14
F000074_000_0206_C_D_F_1,1,F,D,14
F000074_000_0210_C_D_F_1,1,F,D,14
F000074_000_0214_C_D_F_1,1,F,D,14
F000074_000_0252_C_D_F_1,1,F,D,14
F000074_000_0262_C_D_F_1,1,F,D,14
F000074_000_0370_C_D_F_1,1,F,D,14
F000074_000_0384_C_D_F_1,1,F,D,14
F000074_000_0874_C_D_F_1,1,F,D,14
F000074_000_0912_C_D_F_1,1,F,D,14
F000074_000_0928_C_D_F_1,1,F,D,14
F000074_000_0942_C_D_F_1,1,F,D,14
F000074_000_0960_C_D_F_1,1,F,D,14
F000074_000_0974_C_D_F_1,1,F,D,14
F000074_000_0978_C_D_F_1,1,F,D,14
F000074_000_1008_C_D_F_1,1,F,D,14
F000074_000_1012_C_D_F_1,1,F,D,14
F000074_000_1018_C_D_F_1,1,F,D,14
F000074_000_1024_C_D_F_1,1,F,D,14
